dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
1.0227650585475923e-7,52.0,4.454884e6,2.070116e6,1361.641508,670.71138889
1.0227650585475923e-7,52.0,4.454884e6,2.070116e6,1361.641508,702.663800099
1.0227650585475923e-7,52.0,4.454884e6,2.070116e6,1361.641508,662.826383561
1.0227650585475923e-7,52.0,4.454884e6,2.070116e6,1361.641508,651.065999255
1.0227650585475923e-7,52.0,4.454884e6,2.070116e6,1361.641508,662.129519971
1.0227650585475923e-7,52.0,4.454884e6,2.070116e6,1361.641508,650.101821741
1.0227650585475923e-7,52.0,4.454884e6,2.070116e6,1361.641508,660.169026277
1.0227650585475923e-7,52.0,4.454884e6,2.070116e6,1361.641508,649.207555463
1.0227650585475923e-7,52.0,4.454884e6,2.070116e6,1361.641508,664.015283262
1.0227650585475923e-7,52.0,4.454884e6,2.070116e6,1361.641508,659.831508411
