dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
7.501341956648797e-7,782.0,14223.0,6619.0,405.641616304,900.405032732
7.627880865487824e-7,782.0,14346.0,6676.0,408.19340776,900.381305711
7.545335873699807e-7,782.0,14328.0,6668.0,405.377551792,900.38870121
7.593921275902971e-7,782.0,14352.0,6679.0,406.7609368,900.393635381
7.589894455818993e-7,782.0,14374.0,6689.0,407.289065888,900.466149396
7.51025844009448e-7,782.0,14293.0,6652.0,403.622612768,900.445497662
7.555485612188717e-7,782.0,14214.0,6615.0,403.251058944,900.468450929
7.588521673349696e-7,782.0,14298.0,6654.0,408.13966304,900.353955299
7.720748980248604e-7,782.0,14504.0,6750.0,410.79894368,900.391587898
7.762442621279605e-7,782.0,14504.0,6750.0,411.063008192,900.340886694
