dual_gaps,times
5.606468e-8, 27.74075
5.606468e-8, 27.78421
5.606468e-8, 28.29647
5.606468e-8, 28.12612
5.606468e-8, 29.94963
5.606468e-8, 28.12344
5.606468e-8, 34.87303
5.606468e-8, 35.16781
5.606468e-8, 20.97006
5.606468e-8, 30.2925
