dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
5.263352697779111e-8,471.0,6461.0,3017.0,2.96250648,74.645786169
5.263352697779111e-8,471.0,6461.0,3017.0,2.96250648,75.245143213
5.263352697779111e-8,471.0,6461.0,3017.0,2.96250648,75.16581446
5.263352697779111e-8,471.0,6461.0,3017.0,2.96250648,74.977170613
5.263352697779111e-8,471.0,6461.0,3017.0,2.96250648,75.095187188
5.263352697779111e-8,471.0,6461.0,3017.0,2.96250648,75.112932717
5.263352697779111e-8,471.0,6461.0,3017.0,2.96250648,74.934026102
5.263352697779111e-8,471.0,6461.0,3017.0,2.96250648,75.096548047
5.263352697779111e-8,471.0,6461.0,3017.0,2.96250648,75.092840167
5.263352697779111e-8,471.0,6461.0,3017.0,2.96250648,87.369535564
