dual_gaps,times
7.946348e-8, 58.17607
7.946348e-8, 58.2122
7.946348e-8, 58.38888
7.946348e-8, 58.421
7.946348e-8, 58.18747
7.946348e-8, 58.24653
7.946348e-8, 57.8301
7.946348e-8, 57.78834
7.946348e-8, 57.80023
7.946348e-8, 57.79626
