dual_gaps,times
1.034375e-7, 351.8213
1.034375e-7, 349.7044
1.034375e-7, 356.3561
1.034375e-7, 261.3718
1.034375e-7, 298.1756
1.034375e-7, 321.2789
1.034375e-7, 321.2017
1.034375e-7, 298.4828
1.034375e-7, 297.1665
1.034375e-7, 307.2167
