dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
7.827582790276288e-8,122.0,2866.0,1341.0,1.52329416,0.43748667
7.827582790276288e-8,122.0,2866.0,1341.0,1.52329416,0.430503816
7.827582790276288e-8,122.0,2866.0,1341.0,1.52329416,0.434060756
7.827582790276288e-8,122.0,2866.0,1341.0,1.52329416,0.43247186
7.827582790276288e-8,122.0,2866.0,1341.0,1.52329416,0.431481025
7.827582790276288e-8,122.0,2866.0,1341.0,1.52329416,0.432095866
7.827582790276288e-8,122.0,2866.0,1341.0,1.52329416,0.432091
7.827582790276288e-8,122.0,2866.0,1341.0,1.52329416,0.433831375
7.827582790276288e-8,122.0,2866.0,1341.0,1.52329416,0.432994823
7.827582790276288e-8,122.0,2866.0,1341.0,1.52329416,0.432147426
