dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
4.7492862916692635e-8,29.0,234.0,109.0,0.04447224,0.868965131
4.749286186198076e-8,29.0,234.0,109.0,0.04446968,0.837386047
4.749286342670134e-8,29.0,234.0,109.0,0.04447224,0.82436985
4.7492863121390005e-8,29.0,234.0,109.0,0.04447736,0.87648028
4.749286284383425e-8,29.0,234.0,109.0,0.04446456,0.858151383
4.749286290281485e-8,29.0,234.0,109.0,0.04446456,0.828025701
4.749285949928739e-8,29.0,234.0,109.0,0.04446968,0.814529342
4.749286431141031e-8,29.0,234.0,109.0,0.04446712,0.870199126
4.7492863385067974e-8,29.0,234.0,109.0,0.04446456,0.853122737
4.7492862302600525e-8,29.0,234.0,109.0,0.04447224,0.853119907
67566
