dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
7.33524320247118e9,3109.0,6688.0,3110.0,0.734549576,900.7349144
7.391830934944971e9,3116.0,6704.0,3117.0,0.732868088,900.615620654
7.58542191309792e9,3124.0,6722.0,3126.0,0.727776456,901.051037251
7.065904484294692e9,3151.0,6779.0,3152.0,0.743119352,900.748236331
7.808106839304265e9,3089.0,6646.0,3090.0,0.7216974,900.94172352
7.679306233379593e9,3048.0,6558.0,3050.0,0.72492756,900.966982376
7.733067311027202e9,3054.0,6572.0,3056.0,0.7238454,900.985335127
7.835119091610885e9,3060.0,6584.0,3061.0,0.720732664,900.769123594
7.25117823436943e9,3077.0,6620.0,3078.0,0.737316408,900.669929905
6.787703233885252e9,3172.0,6824.0,3173.0,0.751975192,900.78895352
