dual_gaps,times
9.739848e-8,618.4991
9.739848e-8,625.6816
9.739848e-8,662.5625
9.739848e-8,648.9398
9.739848e-8,668.4893
9.739848e-8,676.5408
9.739848e-8,685.4818
9.739848e-8,679.017
9.739848e-8,689.3082
9.739848e-8,681.8271
