dual_gaps,times
1.03024e-7, 151.6982
1.03024e-7, 194.4375
1.03024e-7, 173.9755
1.03024e-7, 157.5887
1.03024e-7, 165.2821
1.03024e-7, 165.1358
1.03024e-7, 176.1724
1.03024e-7, 175.2711
1.03024e-7, 175.3104
1.03024e-7, 212.2179
