dual_gaps,times
9.973458e-8, 618.6085
9.973458e-8, 803.803
9.973458e-8, 900.7542
9.973458e-8, 858.5467
9.973458e-8, 717.8862
9.973458e-8, 866.6593
9.973458e-8, 528.9873
9.973458e-8, 613.9318
9.973458e-8, 603.7682
9.973458e-8, 450.184
