dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
2.6262362465279132e-8,11.0,22.0,15.0,0.00226772,0.009654549
2.6262362486095814e-8,11.0,22.0,15.0,0.00226516,0.008744286
2.6262362467013856e-8,11.0,22.0,15.0,0.00226516,0.008747931
2.6262362493034708e-8,11.0,22.0,15.0,0.00226516,0.009981932
2.626236247395275e-8,11.0,22.0,15.0,0.0022626,0.008861612
2.6262362477422196e-8,11.0,22.0,15.0,0.00226772,0.009300805
2.6262362482626367e-8,11.0,22.0,15.0,0.0022626,0.008741908
2.6262362475687473e-8,11.0,22.0,15.0,0.00226772,0.008763178
2.6262362482626367e-8,11.0,22.0,15.0,0.00226772,0.008776076
2.6262362451401344e-8,11.0,22.0,15.0,0.00226772,0.008764401
