dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
5.677265986492319e-8,83.0,14830.0,18542.0,469.921156496,550.954039203
5.795654976770148e-8,82.0,11952.0,15312.0,286.528853064,349.045680104
5.792318355166137e-8,80.0,17932.0,23554.0,343.470875136,380.685200437
5.669603436730952e-8,80.0,14365.0,18788.0,308.735695216,297.900330833
5.559417181819071e-8,84.0,11128.0,14262.0,283.611073384,300.594432441
5.317024747222843e-8,81.0,18019.0,23813.0,371.187875848,325.371654463
5.438040405481015e-8,81.0,19534.0,25636.0,386.685580376,349.488761315
5.753871936201027e-8,74.0,15472.0,20059.0,387.51177788,351.880679281
5.5080014913638786e-8,82.0,19660.0,26400.0,273.422605704,250.292489877
5.5219541314488474e-8,76.0,17568.0,23044.0,431.28395532,478.658958067
