dual_gaps,times
1.048682, 3600.345
1.055547, 3601.006
1.061569, 3600.469
1.057452, 3600.321
1.058553, 3600.122
0.8129127, 3600.985
1.088597, 3600.236
1.091174, 3600.248
1.089561, 3600.13
1.09054, 3600.432
