dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
8.181151939061493e-9,14.0,73.0,40.0,0.011279672,0.118803993
8.181151961612898e-9,14.0,73.0,40.0,0.011277112,0.121339573
8.181151921714258e-9,14.0,73.0,40.0,0.011279672,0.062720826
8.18115194253094e-9,14.0,73.0,40.0,0.011279672,0.065449618
8.181151955541366e-9,14.0,73.0,40.0,0.011279672,0.060737193
8.181151940796216e-9,14.0,73.0,40.0,0.011279672,0.060536527
8.181151939061493e-9,14.0,73.0,40.0,0.011279672,0.060974499
8.181151960745536e-9,14.0,73.0,40.0,0.011279672,0.059160398
8.181151950337195e-9,14.0,73.0,40.0,0.011277112,0.063276061
8.181151952071919e-9,14.0,73.0,40.0,0.011279672,0.063803201
