dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
7.890874251584301e-8,377.0,1418.0,489.0,0.735553112,8.192432801
7.890874251584301e-8,377.0,1418.0,489.0,0.735553112,8.231089601
7.890874251584301e-8,377.0,1418.0,489.0,0.735553112,8.466478506
7.890874251584301e-8,377.0,1418.0,489.0,0.735553112,8.497633406
7.890874251584301e-8,377.0,1418.0,489.0,0.735553112,8.491481971
7.890874251584301e-8,377.0,1418.0,489.0,0.735553112,8.527712335
7.890874251584301e-8,377.0,1418.0,489.0,0.735553112,8.720029959
7.890874251584301e-8,377.0,1418.0,489.0,0.735553112,8.684769919
7.890874251584301e-8,377.0,1418.0,489.0,0.735553112,8.638840035
7.890874251584301e-8,377.0,1418.0,489.0,0.735553112,8.714778063
