dual_gaps,times
8.522707e-8, 474.5447
8.522707e-8, 459.1061
8.522707e-8, 451.8658
8.522707e-8, 448.3492
8.522707e-8, 317.0979
8.522707e-8, 459.883
8.522707e-8, 474.0715
8.522707e-8, 473.4826
8.522707e-8, 480.6777
8.522707e-8, 455.8215
