dual_gaps,times
1.801538e-5, 3600.029
1.781093e-5, 3600.031
1.747807e-5, 3600.048
1.734951e-5, 3600.055
1.825034e-5, 3600.028
2.042153e-5, 3600.044
1.745485e-5, 3600.042
1.816943e-5, 3600.054
1.757043e-5, 3600.043
1.785242e-5, 3600.045
