dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
9.782106905401045e-8,1767.0,3801.0,7330.0,24.611593632,769.133028037
9.782106905401045e-8,1767.0,3801.0,7330.0,24.611593632,688.715027568
9.782106905401045e-8,1767.0,3801.0,7330.0,24.611593632,656.33172073
9.782106905401045e-8,1767.0,3801.0,7330.0,24.611593632,527.336354187
9.782106905401045e-8,1767.0,3801.0,7330.0,24.611593632,580.465463471
9.782106905401045e-8,1767.0,3801.0,7330.0,24.611593632,516.889796722
9.782106905401045e-8,1767.0,3801.0,7330.0,24.611593632,510.59714413
9.782106905401045e-8,1767.0,3801.0,7330.0,24.611593632,517.623718734
9.782106905401045e-8,1767.0,3801.0,7330.0,24.611593632,517.38548997
9.782106905401045e-8,1767.0,3801.0,7330.0,24.611593632,528.555810412
