dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
0.0001481218033122962,12434.0,26759.0,12434.0,25.790349536,900.110936855
0.00014401783038536786,13243.0,28500.0,13243.0,26.84729612,900.105860987
0.00014444258716139052,13242.0,28499.0,13242.0,26.845457576,900.127640824
0.00014401783038536786,13244.0,28501.0,13244.0,26.84729612,900.104909746
0.00014401783038536786,13243.0,28500.0,13243.0,26.84729612,900.129924591
0.00014425510009964324,13245.0,28504.0,13245.0,26.855857608,900.082730402
0.00014444487770255698,13244.0,28503.0,13244.0,26.850973208,900.131692948
0.0001441368970516478,13244.0,28503.0,13244.0,26.849134664,900.075136086
0.00014401783038536786,13244.0,28502.0,13244.0,26.84729612,900.106690569
0.00014401783038536786,13244.0,28502.0,13244.0,26.84729612,900.083362728
