dual_gaps,times
2.42288e-8, 3.893226
2.42288e-8, 3.901713
2.42288e-8, 3.84171
2.42288e-8, 3.706977
2.42288e-8, 3.794642
2.42288e-8, 3.789538
2.42288e-8, 3.791101
2.42288e-8, 3.824363
2.42288e-8, 3.792195
2.42288e-8, 3.785962
