dual_gaps,times
1.587444e-7, 93.86882
1.587444e-7, 93.41496
1.587444e-7, 96.0058
1.587444e-7, 96.16341
1.587444e-7, 96.31976
1.587444e-7, 96.84786
1.587444e-7, 97.04287
1.587444e-7, 95.61283
1.587444e-7, 109.4961
1.587444e-7, 110.0312
