dual_gaps,times
9.995809e-8, 43.97333
9.995809e-8, 21.63449
9.995809e-8, 22.50183
9.995809e-8, 26.86847
9.995809e-8, 35.34972
9.995809e-8, 26.95579
9.995809e-8, 35.11214
9.995809e-8, 34.2584
9.995809e-8, 35.9952
9.995809e-8, 29.3127
