dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
6.1098970331047164e-6,384.0,140194.0,65150.0,6254.542962096,900.045101379
1.1312691736084513e-5,370.0,136541.0,63452.0,6098.88775224,900.038075962
1.0946734316688578e-5,370.0,136812.0,63578.0,6131.4797476,900.034938934
1.3524586032861996e-5,370.0,133170.0,61886.0,5931.678463872,900.033095833
1.3500904096699906e-5,370.0,132400.0,61528.0,5941.407668688,900.031423552
1.2315873610405093e-5,370.0,132905.0,61763.0,5944.721809456,900.031380782
1.2382253307477442e-5,370.0,132965.0,61791.0,5948.085198816,900.031296798
1.2431425250883366e-5,370.0,132954.0,61786.0,5946.247646704,900.041492247
1.2670156397387444e-5,370.0,133064.0,61837.0,5956.78076256,900.034537636
1.2111491275071384e-5,370.0,133010.0,61812.0,5958.61831448,900.043725613
