dual_gaps,times
7.876892e-8, 1.754159
7.876892e-8, 1.737647
7.876892e-8, 1.738692
7.876892e-8, 1.760017
7.876892e-8, 2.421392
7.876892e-8, 1.753922
7.876892e-8, 1.73594
7.876892e-8, 1.748228
7.876892e-8, 1.753958
7.876892e-8, 1.761771
