dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
0.000905162606760046,329.0,1.024224e6,475934.0,3083.681799176,900.011386776
0.0009064502060302654,329.0,1.046987e6,486512.0,3097.24127108,900.011122212
0.0008237398225205833,329.0,1.045294e6,485725.0,3154.207340664,900.011080596
0.0009053625003391103,329.0,1.039511e6,483038.0,3117.680428792,900.013151198
0.0008551101069621952,329.0,1.044568e6,485388.0,3106.32970812,900.014780928
0.0008682901660301973,329.0,1.026959e6,477205.0,3081.467026872,900.012119085
0.0009328956022461171,329.0,1.020938e6,474408.0,3038.579859928,900.011989254
0.0008639364368398794,329.0,1.04825e6,487099.0,3120.57572924,900.013551844
0.0008560636015992884,329.0,1.015892e6,472062.0,3024.22951028,900.01149827
0.0008167093820698329,329.0,1.133036e6,526497.0,3647.533830904,900.010009263
