dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
5.3002649211058844e11,214.0,1740.0,624.0,1332.521426064,901.377782409
5.3005586269403235e11,214.0,1730.0,620.0,1347.878657328,900.740179467
5.3009090731029297e11,214.0,1722.0,618.0,1336.36076584,900.305875525
5.299838201159721e11,214.0,1750.0,627.0,1390.111005904,900.483143429
5.3014454541011975e11,214.0,1768.0,632.0,1378.593081776,902.001477773
5.301885619267827e11,214.0,1768.0,632.0,1382.432399792,901.9457587
5.3013539067610126e11,214.0,1747.0,626.0,1355.55727976,900.902885928
5.301885627926168e11,214.0,1764.0,632.0,1382.432391632,901.696388983
5.301885645542334e11,214.0,1764.0,632.0,1382.432388912,900.360669698
5.299838168335636e11,214.0,1769.0,633.0,1390.111011344,901.655692125
