dual_gaps,times
690.5146, 3600.022
568.5142, 3600.08
683.6438, 3600.187
572.9342, 3600.09
577.488, 3600.055
557.3708, 3600.018
508.2262, 3600.261
517.2385, 3600.025
720.2447, 3600.033
553.8888, 3600.254
