dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
18813.796019687055,4967.0,10688.0,4968.0,0.662893136,900.379113223
12689.437409249767,4998.0,10755.0,4999.0,0.680437536,900.389930123
19779.08285574755,4927.0,10602.0,4928.0,0.660045616,900.605262319
18227.069252926973,4936.0,10622.0,4938.0,0.664435696,900.423657876
13711.026963829401,4978.0,10712.0,4979.0,0.677084896,900.547785247
18313.464054066957,4990.0,10736.0,4990.0,0.663718336,900.534824476
12919.200639605562,4976.0,10706.0,4976.0,0.679311216,900.49502913
17664.704582447615,5004.0,10768.0,5005.0,0.665074096,900.427392891
12445.520877393583,5044.0,10854.0,5045.0,0.681920256,900.620064573
13246.508302624588,5000.0,10760.0,5002.0,0.678656496,900.446356623
