dual_gaps,times
211.3145, 3600.092
216.3929, 3600.187
214.5886, 3600.084
210.4185, 3600.123
208.2376, 3600.131
212.5689, 3600.037
214.1128, 3600.064
219.3631, 3600.106
212.8933, 3600.156
211.0338, 3600.195
