dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
2.0354199489064362e-8,415.0,1524.0,539.0,1.461955592,22.927758331
2.0354199489064362e-8,415.0,1524.0,539.0,1.461955592,22.886947971
2.0354199489064362e-8,415.0,1524.0,539.0,1.461955592,22.877833135
2.0354199489064362e-8,415.0,1524.0,539.0,1.461955592,22.905910304
2.0354199489064362e-8,415.0,1524.0,539.0,1.461955592,22.897346945
2.0354199489064362e-8,415.0,1524.0,539.0,1.461955592,22.878993206
2.0354199489064362e-8,415.0,1524.0,539.0,1.461955592,22.876676468
2.0354199489064362e-8,415.0,1524.0,539.0,1.461955592,22.876427449
2.0354199489064362e-8,415.0,1524.0,539.0,1.461955592,22.888584564
2.0354199489064362e-8,415.0,1524.0,539.0,1.461955592,22.896565712
