dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
1.220797607616476e10,4171.0,8976.0,8340.0,1.123600872,901.397570713
1.1248661811196875e10,4283.0,9216.0,8564.0,1.146445448,901.243328026
1.3434957768961843e10,4132.0,8890.0,8261.0,1.087842136,901.348345702
1.2742768914838562e10,4178.0,8990.0,8354.0,1.107877464,901.320281959
1.2364783249181164e10,4242.0,9127.0,8481.0,1.11783932,901.454263037
1.3434052445618572e10,4122.0,8868.0,8241.0,1.088119288,901.605471439
1.2263524543742825e10,4216.0,9073.0,8431.0,1.119137704,901.179437817
1.096814243792601e10,4259.0,9164.0,8516.0,1.152984184,901.361910865
1.3190163274013523e10,4098.0,8817.0,8193.0,1.095459608,901.307285532
1.1249549823171667e10,4206.0,9050.0,8409.0,1.144489352,901.098160304
