dual_gaps,times
0.0001078758, 3600.675
0.0001080451, 3600.555
0.0001070512, 3600.569
0.0001104567, 3600.712
0.0001097135, 3600.518
0.0001095634, 3600.799
0.0001100546, 3600.588
0.0001083214, 3600.696
0.0001091115, 3600.736
0.0001094763, 3600.794
