dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
1.0772859154739578e-7,47.0,428.0,317.0,0.144374192,0.23494489
1.0772859154739578e-7,47.0,428.0,317.0,0.144374192,0.223335248
1.0772859154739578e-7,47.0,428.0,317.0,0.144374192,0.613097612
1.0772859154739578e-7,47.0,428.0,317.0,0.144374192,0.592529808
1.0772859154739578e-7,47.0,428.0,317.0,0.144374192,0.618851884
1.0772859154739578e-7,47.0,428.0,317.0,0.144374192,0.594013403
1.0772859154739578e-7,47.0,428.0,317.0,0.144374192,0.607511818
1.0772859154739578e-7,47.0,428.0,317.0,0.144374192,0.590658826
1.0772859154739578e-7,47.0,428.0,317.0,0.144374192,0.58916192
1.0772859154739578e-7,47.0,428.0,317.0,0.144374192,0.596433337
