dual_gaps,times
3.384505e-6, 3607.038
3.406489e-6, 3605.1
3.471956e-6, 3605.205
3.420451e-6, 3605.436
3.344785e-6, 3608.319
3.352995e-6, 3605.734
3.406489e-6, 3603.844
3.384505e-6, 3604.75
3.444821e-6, 3607.121
3.396895e-6, 3607.289
