dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
2.1663166790801547e-8,8.0,16.0,27.0,0.010735848,0.060867574
2.1663166795138356e-8,8.0,16.0,27.0,0.010733288,0.030471806
2.1663166799475164e-8,8.0,16.0,27.0,0.010733288,0.031194378
2.1663166798607802e-8,8.0,16.0,27.0,0.010733288,0.048980007
2.1663166775189036e-8,8.0,16.0,27.0,0.010735848,0.034396588
2.166316679774044e-8,8.0,16.0,27.0,0.010735848,0.039299278
2.1663166803811973e-8,8.0,16.0,27.0,0.010738408,0.033058896
2.1663166806414058e-8,8.0,16.0,27.0,0.010733288,0.046309867
2.1663166809883505e-8,8.0,16.0,27.0,0.010735848,0.031276051
2.1663166800342526e-8,8.0,16.0,27.0,0.010735848,0.030551688
