dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
213169.68175848847,1980.0,15592.0,7261.0,0.28063524,900.411441437
28288.504405541313,2236.0,17415.0,8109.0,0.320379768,900.372548595
52119.60210777126,2190.0,17090.0,7958.0,0.309898232,900.421884228
65628.63395622381,2176.0,17114.0,7969.0,0.304737896,900.349186207
95136.88121507768,2257.0,17884.0,8328.0,0.295803608,900.324396699
104950.08029309276,2157.0,16961.0,7898.0,0.295194616,900.372469677
162877.33039325074,2103.0,16616.0,7738.0,0.28544596,900.273450858
259402.09990702578,1952.0,15339.0,7143.0,0.276672952,900.378239044
107451.14164656671,2081.0,16346.0,7612.0,0.294462584,900.356952899
246996.57775540548,2010.0,15780.0,7348.0,0.277526072,900.431341701
