dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
7.669005449868066e-8,20.0,2398.0,1114.0,0.012575728,1.214654502
7.668957039460439e-8,20.0,2398.0,1114.0,0.012580848,1.30939062
7.668954182284138e-8,20.0,2398.0,1114.0,0.012583408,1.293059635
7.668991820405924e-8,20.0,2398.0,1114.0,0.012580848,1.190038686
7.668973540150142e-8,20.0,2398.0,1114.0,0.012580848,1.279525349
7.669020138465626e-8,20.0,2398.0,1114.0,0.012578288,1.3174904
7.66894671438631e-8,20.0,2398.0,1114.0,0.012580848,1.198589502
7.668910933286005e-8,20.0,2398.0,1114.0,0.012580848,1.133089249
7.668924844727448e-8,20.0,2398.0,1114.0,0.012580848,1.131366714
7.668984014323754e-8,20.0,2398.0,1114.0,0.012583408,1.144886931
4.585840717

