dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
5.91839587994053e-7,946.0,2033.0,946.0,151.552401432,902.486388659
5.795363552793184e-7,951.0,2045.0,952.0,152.671529048,902.468701998
5.795363552793184e-7,951.0,2045.0,952.0,152.671529048,902.199232482
5.813012780775048e-7,952.0,2047.0,953.0,152.813457864,902.495045652
5.795363552793184e-7,952.0,2046.0,952.0,152.671529048,902.524092828
5.813012780775048e-7,952.0,2046.0,952.0,152.813457864,902.32801153
5.825187145425126e-7,948.0,2040.0,950.0,151.694330248,901.76274979
6.46548922634757e-7,950.0,2042.0,951.0,152.120116696,902.091661294
5.813012780775048e-7,952.0,2047.0,953.0,152.813457864,902.559615273
6.814056082975889e-7,950.0,2044.0,952.0,152.262045512,902.38353956
