dual_gaps,times
5.961947e-6, 3657.53
5.82753e-6, 3684.782
6.124629e-6, 3661.059
6.124629e-6, 3695.207
6.124629e-6, 3690.792
6.124629e-6, 3692.095
6.124629e-6, 3694.449
6.124629e-6, 3693.288
6.124629e-6, 3688.558
6.124629e-6, 3697.454
