dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
8.62924011274524e-8,610.0,14812.0,6909.0,925.809697256,593.036223969
8.62924011274524e-8,610.0,14812.0,6909.0,925.809697256,860.422033634
8.62924011274524e-8,610.0,14812.0,6909.0,925.809697256,834.591348467
8.62924011274524e-8,610.0,14812.0,6909.0,925.809697256,853.252853794
8.62924011274524e-8,610.0,14812.0,6909.0,925.809697256,710.561465879
8.62924011274524e-8,610.0,14812.0,6909.0,925.809697256,696.581141669
8.62924011274524e-8,610.0,14812.0,6909.0,925.809697256,420.42435816
8.62924011274524e-8,610.0,14812.0,6909.0,925.809697256,466.271578755
8.62924011274524e-8,610.0,14812.0,6909.0,925.809697256,427.772693452
8.62924011274524e-8,610.0,14812.0,6909.0,925.809697256,540.2649465
