dual_gaps,times
1.012448e-7, 194.6063
1.012448e-7, 147.1873
1.012448e-7, 246.566
1.012448e-7, 240.947
1.012448e-7, 252.8784
1.012448e-7, 269.6922
1.012448e-7, 301.4052
1.012448e-7, 262.723
1.012448e-7, 253.3446
1.012448e-7, 264.7774
