dual_gaps,times
9.836848e-8, 160.8494
9.836848e-8, 204.1404
9.836848e-8, 206.6822
9.836848e-8, 262.9497
9.836848e-8, 261.3672
9.836848e-8, 274.9662
9.836848e-8, 297.6619
9.836848e-8, 240.6239
9.836848e-8, 243.395
9.836848e-8, 243.3076
