dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
2.3429969551931086e-6,188.0,403.0,373.0,224.320429256,914.980626205
2.4271694575939487e-6,186.0,398.0,369.0,220.198477992,909.304470116
2.31905723517686e-6,186.0,400.0,371.0,223.278650488,916.141743778
2.3429969551931086e-6,188.0,404.0,374.0,224.320421656,912.051047008
2.3429969551931086e-6,188.0,403.0,373.0,224.320421656,911.296293977
2.358802410943727e-6,189.0,406.0,376.0,225.362192824,914.486882571
2.358802410943727e-6,189.0,406.0,376.0,225.362192824,915.179051118
2.3429969551931086e-6,188.0,404.0,374.0,224.320421656,910.352703121
2.3429969551931086e-6,188.0,404.0,374.0,224.320421656,912.228131033
2.3429969551931086e-6,188.0,404.0,374.0,224.320421656,909.638463612
