dual_gaps,times
20935.02, 3600.088
21104.24, 3600.212
22166.65, 3600.068
20562.65, 3600.208
19281.6, 3600.622
20772.16, 3600.482
21115.54, 3600.312
22026.89, 3600.126
22248.08, 3600.33
20573.2, 3600.419
