dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
8.81751149872656e-8,1008.0,2176.0,1009.0,1.187389056,1.274208974
8.81751149872656e-8,1008.0,2176.0,1009.0,1.187389056,1.258333581
8.81751149872656e-8,1008.0,2176.0,1009.0,1.187389056,1.282790883
8.81751149872656e-8,1008.0,2176.0,1009.0,1.187389056,1.283982874
8.81751149872656e-8,1008.0,2176.0,1009.0,1.187389056,1.285694231
8.81751149872656e-8,1008.0,2176.0,1009.0,1.187389056,1.29000405
8.81751149872656e-8,1008.0,2176.0,1009.0,1.187389056,1.286354919
8.81751149872656e-8,1008.0,2176.0,1009.0,1.187389056,1.285736127
8.81751149872656e-8,1008.0,2176.0,1009.0,1.187389056,1.284840956
8.81751149872656e-8,1008.0,2176.0,1009.0,1.187389056,1.288765779
