dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
7.605479650599992e-6,88.0,745.0,346.0,401.00693904,906.037132043
7.537699602110136e-6,89.0,746.0,346.0,402.016707056,906.995475975
7.537699602110136e-6,89.0,746.0,346.0,402.016707056,909.77296425
7.537699602110136e-6,89.0,746.0,346.0,402.016707056,907.714772324
7.537699602110136e-6,89.0,746.0,346.0,402.016707056,907.821206421
7.537699602110136e-6,89.0,746.0,346.0,402.016707056,909.069216086
7.537699602110136e-6,89.0,746.0,346.0,402.016707056,909.28536938
7.537699602110136e-6,89.0,746.0,346.0,402.016707056,911.933553064
7.537699602110136e-6,89.0,746.0,346.0,402.016707056,908.433193903
7.537699602110136e-6,89.0,746.0,346.0,402.016707056,907.504338433
