dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
1.525887621672828e-7,7.0,14.0,11.0,0.034036976,0.066539866
1.525887621464661e-7,7.0,14.0,11.0,0.034036976,0.03983897
1.525887621872321e-7,7.0,14.0,11.0,0.034034416,0.039904867
1.5258876217075223e-7,7.0,14.0,11.0,0.034031856,0.040327724
1.5258876215253764e-7,7.0,14.0,11.0,0.034029296,0.03952685
1.5258876215600709e-7,7.0,14.0,11.0,0.034034416,0.040204691
1.5258876216815015e-7,7.0,14.0,11.0,0.034036976,0.038227456
1.5258876217942585e-7,7.0,14.0,11.0,0.034034416,0.041931652
1.5258876216381334e-7,7.0,14.0,11.0,0.034036976,0.040249443
1.5258876215167028e-7,7.0,14.0,11.0,0.034031856,0.042392568
