dual_gaps,times
9.882228e-8, 457.0967
9.882228e-8, 355.3775
9.882228e-8, 386.0936
9.882228e-8, 393.2421
9.882228e-8, 413.3807
9.882228e-8, 412.7724
9.882228e-8, 417.6576
9.882228e-8, 428.1325
9.882228e-8, 449.4404
9.882228e-8, 441.9268
