dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
5.315827533020068e-8,258.0,2810.0,1318.0,2.421895256,16.773052972
5.315827533020068e-8,258.0,2810.0,1318.0,2.421895256,16.769702938
5.315827533020068e-8,258.0,2810.0,1318.0,2.421895256,15.095216194
5.315827533020068e-8,258.0,2810.0,1318.0,2.421895256,15.068689724
5.315827533020068e-8,258.0,2810.0,1318.0,2.421895256,15.13018625
5.315827533020068e-8,258.0,2810.0,1318.0,2.421895256,15.13503869
5.315827533020068e-8,258.0,2810.0,1318.0,2.421895256,15.114128187
5.315827533020068e-8,258.0,2810.0,1318.0,2.421895256,15.23872811
5.315827533020068e-8,258.0,2810.0,1318.0,2.421895256,15.943004309
5.315827533020068e-8,258.0,2810.0,1318.0,2.421895256,16.048936446
