dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
0.00011474348297761672,736082.0,1.584062e6,736082.0,834.693996464,900.00284025
4.679476812491368e-5,728757.0,1.568297e6,728757.0,878.70895184,900.00262932
4.73497003158907e-5,781986.0,1.682845e6,781986.0,943.165570536,900.003265431
4.93780630632934e-5,796986.0,1.715126e6,796986.0,936.699434584,900.00330558
4.952377379895123e-5,797020.0,1.715199e6,797020.0,936.204506168,900.002532419
5.153505918560619e-5,739576.0,1.59158e6,739576.0,859.452611432,900.002785753
6.076547499613005e-5,760853.0,1.637368e6,760853.0,890.032176184,900.00333176
5.007773395714066e-5,755052.0,1.624883e6,755052.0,886.900705928,900.003337316
4.7999595699871334e-5,793718.0,1.708094e6,793718.0,938.617225576,900.002850279
4.7982056015180574e-5,797736.0,1.716742e6,797736.0,936.879001848,900.003295629
