dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
1.5918897232347629e-7,7891.0,16992.0,7892.0,127.315501816,46.544420802
1.5918897232347629e-7,7891.0,16992.0,7892.0,127.315501816,44.966359753
1.5918897232347629e-7,7891.0,16992.0,7892.0,127.315501816,46.475026567
1.5918897232347629e-7,7891.0,16992.0,7892.0,127.315501816,41.479583926
1.5918897232347629e-7,7891.0,16992.0,7892.0,127.315501816,41.31573821
1.5918897232347629e-7,7891.0,16992.0,7892.0,127.315501816,41.419404362
1.5918897232347629e-7,7891.0,16992.0,7892.0,127.315501816,41.49358773
1.5918897232347629e-7,7891.0,16992.0,7892.0,127.315501816,41.477711095
1.5918897232347629e-7,7891.0,16992.0,7892.0,127.315501816,39.353488124
1.5918897232347629e-7,7891.0,16992.0,7892.0,127.315501816,39.261458921
