dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
1.336952997009742e-7,312.0,673.0,312.0,2164.009522104,554.026550544
1.336952997009742e-7,312.0,673.0,312.0,2164.009522104,597.336366717
1.336952997009742e-7,312.0,673.0,312.0,2164.011275064,651.28865374
1.336952997009742e-7,312.0,673.0,312.0,2164.010703704,649.20746703
1.336952997009742e-7,312.0,673.0,312.0,2164.010703704,648.569885465
1.336952997009742e-7,312.0,673.0,312.0,2164.010703704,648.314774238
1.336952997009742e-7,312.0,673.0,312.0,2164.010703704,646.801965711
1.336952997009742e-7,312.0,673.0,312.0,2164.010703704,643.653589185
1.336952997009742e-7,312.0,673.0,312.0,2164.010703704,642.064439172
1.336952997009742e-7,312.0,673.0,312.0,2164.010703704,650.612088351
