dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
9.41798480552647e-6,318.0,687.0,318.0,237.46679768,904.615472624
9.41798480552647e-6,319.0,688.0,319.0,237.46679768,904.006792764
9.839566852276691e-6,311.0,670.0,311.0,228.45926568,903.418840594
9.395308971936293e-6,318.0,686.0,318.0,240.677698208,906.113870243
9.299822667506539e-6,324.0,699.0,324.0,241.324133344,904.776495787
9.299822667506539e-6,324.0,698.0,324.0,241.324133344,905.32700639
9.299822667506539e-6,324.0,699.0,324.0,241.324133344,904.618764953
9.299822667506539e-6,324.0,700.0,324.0,241.324133344,904.24703824
9.343771749930653e-6,322.0,693.0,322.0,239.40610176,905.562382134
9.350898515420036e-6,321.0,692.0,321.0,238.759666928,904.816142278
