dual_gaps,times
9.886879e-8, 243.7066
9.886879e-8, 243.3009
9.886879e-8, 243.0296
9.886879e-8, 236.5579
9.886879e-8, 236.518
9.886879e-8, 236.4436
9.886879e-8, 236.5394
9.886879e-8, 227.8355
9.886879e-8, 227.8266
9.886879e-8, 221.3308
