dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
9.939759574445484e-8,1765.0,3796.0,1766.0,1.820817624,352.774532692
9.939759574445484e-8,1765.0,3796.0,1766.0,1.820817624,352.214466483
9.939759574445484e-8,1765.0,3796.0,1766.0,1.820817624,299.466950805
9.939759574445484e-8,1765.0,3796.0,1766.0,1.820817624,299.03873463
9.939759574445484e-8,1765.0,3796.0,1766.0,1.820817624,299.666395873
9.939759574445484e-8,1765.0,3796.0,1766.0,1.820817624,298.844810367
9.939759574445484e-8,1765.0,3796.0,1766.0,1.820817624,299.372213192
9.939759574445484e-8,1765.0,3796.0,1766.0,1.820817624,298.744576584
9.939759574445484e-8,1765.0,3796.0,1766.0,1.820817624,350.898592857
9.939759574445484e-8,1765.0,3796.0,1766.0,1.820817624,353.036413659
