dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
8.267079140151566e-7,523.0,1124.0,524.0,3663.089544192,910.195632033
5.053853999118473e-7,514.0,1106.0,516.0,3678.349444392,910.022593172
5.053853999118473e-7,516.0,1110.0,517.0,3678.349444392,909.154730186
7.268558404470928e-7,513.0,1103.0,514.0,3647.869905416,910.684604183
5.009471695276412e-7,510.0,1098.0,512.0,3624.66634208,910.542956729
7.052427476733268e-7,515.0,1108.0,516.0,3632.679456688,909.95513188
6.810041804054647e-7,516.0,1110.0,517.0,3693.570201568,910.343929593
5.053853999118473e-7,516.0,1111.0,518.0,3678.349444392,909.210965291
6.650981820775729e-7,514.0,1106.0,516.0,3639.864153832,909.382855732
5.009471695276412e-7,512.0,1101.0,513.0,3624.66634208,909.911847024
