dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
5.866544970992149e-8,86.0,3896.0,1822.0,0.18758912,27.885910725
8.9343578715817e-8,83.0,4005.0,1873.0,0.183952704,51.686279665
7.365625441513313e-8,94.0,3568.0,1670.0,0.185410048,23.115706619
4.972411839221369e-8,106.0,3833.0,1793.0,0.190546848,25.986257556
7.751803886985043e-8,89.0,3972.0,1858.0,0.186056304,25.68489016
8.878321503674735e-8,97.0,3878.0,1814.0,0.184584144,42.65377707
5.392238925511217e-8,94.0,4103.0,1918.0,0.18790392,56.765804488
4.989734981794558e-8,130.0,4212.0,1970.0,0.203548304,89.600089807
9.034785773687215e-8,90.0,4016.0,1878.0,0.183872272,35.400514424
9.881560276286949e-8,115.0,3968.0,1856.0,0.184529728,49.980996832
