dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
2.83130199482326e-6,2320.0,4989.0,2321.0,0.830296088,901.220017015
2.757301112182864e-6,2338.0,5028.0,2339.0,0.839512456,901.021311917
2.5946099283316593e-6,2366.0,5087.0,2366.0,0.83914476,900.993475402
3.118910080722459e-6,2338.0,5028.0,2339.0,0.837687736,901.160315331
2.831302078960818e-6,2346.0,5046.0,2348.0,0.830091688,901.351278112
2.5421713056826556e-6,2319.0,4987.0,2320.0,0.8321498,901.370171635
2.8235357100551972e-6,2333.0,5017.0,2334.0,0.831380184,901.053154548
2.80754096691066e-6,2358.0,5070.0,2358.0,0.846307704,901.353542561
2.7717657078291102e-6,2346.0,5044.0,2346.0,0.841638712,901.011425256
2.5797906135355264e-6,2364.0,5083.0,2364.0,0.838232472,901.352503264
