dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
0.00033418850687401414,17156.0,36905.0,17156.0,681.54904412,900.151406988
0.0002928594148602637,17864.0,38428.0,17864.0,839.628793368,900.048906871
0.00029471212432007066,20342.0,43762.0,20342.0,760.531377784,900.042091073
0.00031220022243451384,18151.0,39048.0,18151.0,734.070215584,900.049817384
0.00026694299678434175,23098.0,49694.0,23098.0,904.485652936,900.054646012
0.00031855767720265216,21885.0,47083.0,21885.0,776.12551548,900.045714738
0.0002563351664952862,23372.0,50284.0,23372.0,893.943049664,900.114426879
0.00026803111589331075,21295.0,45813.0,21295.0,869.407600752,900.037028113
0.0002806503027904389,20199.0,43454.0,20199.0,841.554496232,900.059287824
0.00028539237016696195,16036.0,34494.0,16036.0,840.525335784,900.080288576
