dual_gaps,times
6.966821e-8, 453.5291
8.093032e-8, 635.2961
7.698507e-8, 298.76
7.187913e-8, 163.405
7.546285e-8, 404.0107
7.669768e-8, 168.8527
6.974027e-8, 188.3204
7.402019e-8, 300.0242
8.210939e-8, 489.7168
8.261219e-8, 890.7519
