dual_gaps,times
0.05409236, 3600.133
0.1048091, 3600.207
0.09124939, 3600.128
0.1048091, 3600.245
0.07264093, 3600.06
0.06004696, 3600.324
0.05325711, 3600.066
0.05661688, 3600.379
0.06648608, 3600.063
0.07289835, 3600.066
