dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
1.6676328373722502e-7,271.0,2048.0,1070.0,16.994418448,24.763631331
1.6676328373722502e-7,271.0,2048.0,1070.0,16.994418448,19.841177127
1.6676328373722502e-7,271.0,2048.0,1070.0,16.994418448,22.703276428
1.6676328373722502e-7,271.0,2048.0,1070.0,16.994418448,24.779755282
1.6676328373722502e-7,271.0,2048.0,1070.0,16.994418448,21.42139732
1.6676328373722502e-7,271.0,2048.0,1070.0,16.994418448,22.660118121
1.6676328373722502e-7,271.0,2048.0,1070.0,16.994418448,24.076188286
1.6676328373722502e-7,271.0,2048.0,1070.0,16.994418448,24.412250223
1.6676328373722502e-7,271.0,2048.0,1070.0,16.994418448,24.413603813
1.6676328373722502e-7,271.0,2048.0,1070.0,16.994418448,26.628536943
